행정동코드,자치구,행정동명,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단(전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단(전체),년,월
1105058,광진구,중곡4동,2,35,1056.18,152.22,8.63,20.72,8.04,20.46,22.72,26.31,15.09,18.15,21.61,24.96,2023,4
1105058,광진구,중곡4동,2,40,1170.75,156.96,11.72,21.45,8.25,24.02,19.35,16.99,16.8,16.74,19.48,24.6,2023,4
1105058,광진구,중곡4동,2,45,1410.55,223.36,15.39,30.24,13.93,27.46,29.24,18.97,24.94,25.66,17.02,32.12,2023,4
1105058,광진구,중곡4동,2,50,1279.33,173.86,13.69,25.75,12.76,25.42,41.24,8.31,23.21,19.2,23.99,35.99,2023,4
1105058,광진구,중곡4동,2,55,1269.0,199.31,12.11,25.77,17.47,29.87,20.52,6.96,25.25,23.37,17.35,34.51,2023,4
1105058,광진구,중곡4동,2,60,965.0,133.44,11.42,19.88,10.92,20.44,13.36,4.54,18.64,13.26,5.17,19.82,2023,4
1105058,광진구,중곡4동,2,65,685.33,130.64,8.22,15.54,19.11,16.67,9.02,1.33,12.99,16.19,14.51,14.87,2023,4
1105058,광진구,중곡4동,2,70,534.54,99.58,8.24,20.52,0.82,17.88,20.78,0.65,14.93,11.49,6.62,22.13,2023,4
1105058,광진구,중곡4동,2,75,696.17,274.16,27.38,45.68,15.22,52.8,17.58,0.82,37.64,49.17,29.41,39.51,2023,4
1105059,광진구,능동,1,20,324.61,152.69,12.1,18.41,11.85,18.04,9.46,8.65,13.96,15.71,9.75,9.36,2023,4
1105059,광진구,능동,1,25,610.03,321.7,24.11,34.85,39.33,36.17,5.14,22.37,36.59,34.43,43.7,10.17,2023,4
1105059,광진구,능동,1,30,816.05,344.89,24.86,24.2,47.5,26.26,11.33,46.38,27.72,25.92,36.14,8.4,2023,4
1105059,광진구,능동,1,35,600.16,283.67,46.47,31.32,22.75,23.53,24.87,26.62,29.48,28.77,25.17,14.76,2023,4
1105059,광진구,능동,1,40,452.36,140.62,17.34,16.11,15.43,14.69,6.84,9.59,16.4,17.01,18.63,5.07,2023,4
1105059,광진구,능동,1,45,356.48,113.44,15.57,12.8,11.33,10.63,15.77,6.97,13.98,11.02,9.23,13.87,2023,4
1105059,광진구,능동,1,50,340.98,70.75,10.23,7.05,8.08,6.37,8.05,3.61,8.05,6.91,11.16,4.77,2023,4
1105059,광진구,능동,1,55,336.99,56.24,7.01,4.34,6.21,3.86,10.11,3.36,5.54,6.99,3.62,4.0,2023,4
1105059,광진구,능동,1,60,259.19,48.9,5.72,5.61,5.59,5.82,10.22,1.73,4.03,8.16,2.19,6.73,2023,4
1105059,광진구,능동,1,65,225.19,43.45,4.53,2.53,8.28,2.33,6.33,0.6,4.13,2.88,5.36,7.83,2023,4
1105059,광진구,능동,1,70,127.13,30.05,4.23,3.91,0.88,3.18,3.85,0.27,3.52,3.14,1.77,2.54,2023,4
1105059,광진구,능동,1,75,225.44,48.82,6.05,3.83,5.92,4.77,5.14,0.52,2.95,2.36,5.42,3.81,2023,4
1105059,광진구,능동,2,20,426.16,223.92,17.6,18.54,12.63,10.18,2.26,12.89,11.45,12.29,15.03,2.24,2023,4
1105059,광진구,능동,2,25,839.55,433.24,26.19,21.78,45.88,19.94,10.81,29.51,24.21,48.56,62.46,8.02,2023,4
1105059,광진구,능동,2,30,875.72,428.75,23.25,27.98,38.82,27.69,11.3,42.04,32.03,52.09,33.67,8.38,2023,4
1105059,광진구,능동,2,35,551.42,264.97,19.01,29.45,12.78,17.32,11.11,20.36,18.55,19.11,35.75,6.6,2023,4
1105059,광진구,능동,2,40,393.76,127.53,9.24,18.04,10.85,12.92,5.77,7.65,11.48,14.96,16.39,5.71,2023,4
1105059,광진구,능동,2,45,398.2,111.34,5.62,11.49,8.8,8.67,0.0,6.02,8.22,12.4,9.96,4.02,2023,4
1105059,광진구,능동,2,50,372.32,61.77,4.09,6.08,4.0,4.73,6.66,3.08,5.59,7.01,9.4,9.86,2023,4
1105059,광진구,능동,2,55,431.77,73.89,4.71,6.39,5.3,9.78,4.29,3.34,8.48,8.28,9.27,10.59,2023,4
1105059,광진구,능동,2,60,305.95,62.17,3.56,7.82,5.7,7.8,3.22,1.75,6.0,4.32,3.51,0.0,2023,4
1105059,광진구,능동,2,65,259.77,65.92,5.29,6.89,10.01,6.12,7.03,0.66,6.54,10.43,9.42,2.79,2023,4
1105059,광진구,능동,2,70,143.0,32.37,5.08,4.42,0.62,5.81,5.67,0.2,4.64,3.63,2.19,7.01,2023,4
1105059,광진구,능동,2,75,270.28,71.47,4.82,9.64,5.8,7.5,2.83,0.28,7.23,6.7,5.47,5.61,2023,4
1105060,광진구,구의1동,1,20,797.15,456.59,61.31,78.54,38.93,63.36,14.64,13.21,50.12,25.9,37.53,14.47,2023,4
1105060,광진구,구의1동,1,25,1158.73,636.94,63.3,87.93,62.88,80.12,38.69,32.52,78.64,77.86,104.69,36.14,2023,4
1105060,광진구,구의1동,1,30,1365.77,762.77,97.01,94.79,75.26,75.61,39.59,57.33,75.82,76.19,88.49,32.62,2023,4
1105060,광진구,구의1동,1,35,986.6,472.8,49.51,73.8,42.79,50.73,43.54,39.19,51.33,40.27,61.97,40.9,2023,4
1105060,광진구,구의1동,1,40,949.26,301.98,39.43,39.38,34.84,31.78,20.58,18.33,31.58,43.43,45.21,16.66,2023,4
1105060,광진구,구의1동,1,45,873.61,290.75,41.94,43.85,28.22,36.02,15.93,14.49,35.17,31.82,25.81,19.7,2023,4
1105060,광진구,구의1동,1,50,890.12,185.64,20.78,21.35,22.64,18.99,28.3,7.87,17.79,24.18,31.3,36.74,2023,4
1105060,광진구,구의1동,1,55,775.26,166.28,21.41,19.9,20.55,17.01,23.76,5.5,13.93,20.79,12.99,15.67,2023,4
1105060,광진구,구의1동,1,60,550.96,138.26,18.18,17.7,15.31,14.24,16.45,3.62,12.42,17.16,6.36,9.49,2023,4
1105060,광진구,구의1동,1,65,408.81,92.36,12.1,10.72,18.0,6.24,10.07,0.94,7.96,7.51,12.74,12.46,2023,4
1105060,광진구,구의1동,1,70,273.92,51.59,7.78,8.5,1.32,6.75,13.01,0.39,6.57,3.59,2.65,4.29,2023,4
1105060,광진구,구의1동,1,75,415.47,104.6,10.07,18.05,13.73,10.4,17.34,0.69,13.69,5.48,11.34,14.3,2023,4
1105060,광진구,구의1동,2,20,918.81,507.14,49.92,56.16,48.86,41.81,19.27,23.59,37.17,31.27,38.82,16.67,2023,4
1105060,광진구,구의1동,2,25,1376.2,733.95,41.99,70.95,59.99,69.94,14.48,47.2,54.63,94.68,106.51,33.41,2023,4
1105060,광진구,구의1동,2,30,1316.96,610.57,38.91,65.93,48.16,46.34,9.98,54.14,43.54,53.39,63.1,14.82,2023,4
1105060,광진구,구의1동,2,35,995.94,497.9,24.81,78.2,38.01,52.01,15.28,26.71,43.16,43.14,70.12,15.11,2023,4
1105060,광진구,구의1동,2,40,901.55,360.57,26.25,59.72,17.58,56.64,15.72,12.94,47.19,33.18,59.49,27.65,2023,4
1105060,광진구,구의1동,2,45,920.23,289.88,21.94,57.58,15.79,38.58,12.43,10.17,31.48,30.72,18.43,14.34,2023,4
1105060,광진구,구의1동,2,50,976.6,192.81,16.53,30.72,15.02,25.42,22.18,5.83,24.19,22.1,25.29,27.91,2023,4
1105060,광진구,구의1동,2,55,919.5,185.34,11.86,35.17,15.71,27.77,36.61,4.71,22.69,17.37,14.47,31.68,2023,4
1105060,광진구,구의1동,2,60,603.88,154.58,14.1,31.59,15.55,28.64,15.55,2.1,21.3,14.99,6.7,11.19,2023,4
1105060,광진구,구의1동,2,65,521.0,111.99,7.14,17.81,17.8,12.21,6.12,0.93,12.36,12.68,15.03,10.58,2023,4
1105060,광진구,구의1동,2,70,331.5,93.12,11.02,23.24,1.55,17.82,16.63,0.4,15.6,10.98,6.81,21.52,2023,4
1105060,광진구,구의1동,2,75,523.05,158.59,19.18,35.65,10.52,21.83,26.88,0.45,22.08,17.97,12.09,20.25,2023,4
1105061,광진구,구의2동,1,20,855.26,130.94,16.63,21.48,11.67,13.2,19.45,12.76,15.08,6.73,6.96,7.7,2023,4
1105061,광진구,구의2동,1,25,883.7,122.16,15.85,19.97,7.49,16.99,26.68,20.38,15.82,15.67,14.01,44.17,2023,4
1105061,광진구,구의2동,1,30,1144.82,186.6,13.58,19.29,17.41,14.21,9.84,58.7,14.32,19.77,22.66,23.54,2023,4
1105061,광진구,구의2동,1,35,1065.6,150.63,17.93,13.86,12.15,13.04,37.85,46.34,13.69,11.68,12.82,37.43,2023,4
1105061,광진구,구의2동,1,40,1077.03,120.57,17.66,10.7,13.25,9.41,29.73,23.02,11.78,9.48,16.77,18.31,2023,4
1105061,광진구,구의2동,1,45,1078.19,120.35,13.29,8.17,9.89,7.53,23.72,20.28,7.3,14.79,6.49,23.1,2023,4
1105061,광진구,구의2동,1,50,986.97,93.87,7.92,5.28,8.46,4.31,17.28,10.08,4.95,8.86,17.45,17.09,2023,4
1105061,광진구,구의2동,1,55,959.57,114.67,13.23,9.3,11.75,8.27,26.8,7.62,8.34,12.31,8.4,22.43,2023,4
1105061,광진구,구의2동,1,60,731.69,74.01,7.03,4.46,7.89,5.15,9.21,5.39,4.27,7.42,3.55,7.6,2023,4
1105061,광진구,구의2동,1,65,581.06,77.14,7.01,5.47,14.38,4.76,13.79,1.99,4.64,4.31,11.02,6.82,2023,4
1105061,광진구,구의2동,1,70,352.33,48.07,6.87,5.8,0.65,4.95,14.55,0.62,6.53,2.93,3.51,13.08,2023,4
1105061,광진구,구의2동,1,75,488.02,145.8,8.5,13.16,20.43,10.36,14.88,1.19,15.72,9.21,17.51,8.18,2023,4
1105061,광진구,구의2동,2,20,835.28,120.44,14.06,16.28,6.41,6.8,3.51,18.17,6.39,5.28,5.46,6.95,2023,4
1105061,광진구,구의2동,2,25,908.67,140.48,11.96,13.81,9.18,14.64,6.3,31.88,9.32,18.21,20.48,18.72,2023,4
1105061,광진구,구의2동,2,30,1080.02,167.43,12.37,12.35,16.23,11.93,14.04,49.08,12.57,15.15,18.51,10.41,2023,4
1105061,광진구,구의2동,2,35,1009.76,131.85,9.41,15.3,7.44,13.92,12.15,33.52,13.0,12.5,11.03,12.01,2023,4
1105061,광진구,구의2동,2,40,1138.24,120.36,7.45,11.9,6.99,13.13,7.48,18.63,8.4,11.45,12.18,12.35,2023,4
1105061,광진구,구의2동,2,45,1086.91,144.05,8.22,17.93,8.41,13.6,9.52,16.25,9.8,17.8,11.9,16.49,2023,4
1105061,광진구,구의2동,2,50,1112.09,132.69,10.93,12.04,9.52,10.85,6.32,8.51,9.29,15.05,18.33,16.67,2023,4
1105061,광진구,구의2동,2,55,1100.03,118.04,6.17,9.99,10.55,7.72,0.0,7.51,6.52,11.35,10.84,2.46,2023,4
1105061,광진구,구의2동,2,60,834.13,93.81,5.95,9.12,9.37,9.67,11.32,4.67,8.74,6.71,4.99,15.27,2023,4
1105061,광진구,구의2동,2,65,632.59,108.7,7.19,9.79,16.09,13.12,13.61,1.4,12.53,13.7,15.43,16.45,2023,4
1105061,광진구,구의2동,2,70,481.5,77.32,7.36,11.42,0.8,9.69,11.93,0.81,9.84,8.03,4.29,13.62,2023,4
1105061,광진구,구의2동,2,75,696.73,258.32,30.23,25.79,24.07,35.1,10.32,0.73,34.33,28.83,22.36,17.02,2023,4
1105062,광진구,구의3동,1,20,1016.78,148.99,20.37,18.38,8.8,16.18,28.95,21.44,18.12,6.85,7.67,24.54,2023,4
1105062,광진구,구의3동,1,25,1093.43,185.22,24.88,16.88,13.69,17.08,43.38,35.34,20.29,25.94,23.25,45.59,2023,4
1105062,광진구,구의3동,1,30,1276.64,278.83,32.7,27.47,30.52,28.5,40.78,63.21,31.91,26.94,27.87,40.33,2023,4
1105062,광진구,구의3동,1,35,1141.83,269.68,44.22,28.45,23.86,26.79,24.28,58.61,34.85,19.74,26.8,19.2,2023,4
1105062,광진구,구의3동,1,40,1108.69,133.36,18.98,13.01,13.54,11.9,31.92,28.44,15.97,8.81,16.5,29.6,2023,4
1105062,광진구,구의3동,1,45,1177.28,118.31,14.87,9.63,12.08,7.61,11.34,27.28,10.12,8.58,10.21,8.97,2023,4
1105062,광진구,구의3동,1,50,1171.49,77.92,9.78,4.32,8.23,4.6,32.45,14.6,6.36,6.45,14.14,16.99,2023,4
1105062,광진구,구의3동,1,55,1168.34,83.18,8.74,4.2,6.93,4.5,17.12,14.64,5.29,8.48,8.45,14.82,2023,4
1105062,광진구,구의3동,1,60,740.51,58.69,6.12,2.95,6.77,2.62,8.69,7.62,3.53,5.07,2.23,11.45,2023,4
1105062,광진구,구의3동,1,65,551.1,64.27,4.16,2.49,14.11,1.72,3.86,3.76,2.32,1.13,8.05,6.37,2023,4
1105062,광진구,구의3동,1,70,362.63,45.22,6.55,3.56,1.25,1.85,6.49,1.43,3.9,1.83,3.46,3.85,2023,4
1105062,광진구,구의3동,1,75,458.83,109.69,7.96,5.41,18.89,3.55,3.89,1.55,5.68,3.21,11.76,6.42,2023,4
1105062,광진구,구의3동,2,20,994.16,181.64,16.93,14.75,13.93,9.51,12.1,20.95,11.22,12.48,6.49,11.96,2023,4
1105062,광진구,구의3동,2,25,1170.3,252.41,22.7,12.44,17.09,20.77,19.11,40.91,19.88,26.05,30.38,24.29,2023,4
1105062,광진구,구의3동,2,30,1292.26,299.19,26.15,28.14,28.29,24.56,24.05,59.35,28.2,18.35,27.11,17.84,2023,4
1105062,광진구,구의3동,2,35,1112.5,213.72,10.6,14.58,12.86,13.9,11.16,45.26,13.24,14.94,14.2,11.04,2023,4
1105062,광진구,구의3동,2,40,1242.89,127.61,8.27,9.26,7.42,8.98,17.07,22.88,9.13,8.87,14.3,19.0,2023,4
1105062,광진구,구의3동,2,45,1390.33,123.4,7.91,8.37,5.38,9.96,17.53,23.58,9.22,8.99,10.17,14.86,2023,4
1105062,광진구,구의3동,2,50,1292.61,102.34,6.04,7.66,3.6,6.53,16.92,12.06,7.33,6.59,14.21,20.46,2023,4
1105062,광진구,구의3동,2,55,1250.0,96.69,7.01,6.35,5.28,5.55,14.1,8.38,6.67,8.73,7.61,13.95,2023,4
1105062,광진구,구의3동,2,60,806.13,62.89,4.3,5.89,4.33,5.75,12.28,4.89,5.25,4.77,2.35,13.69,2023,4
1105062,광진구,구의3동,2,65,563.63,84.01,3.41,4.11,9.83,3.49,2.72,1.82,4.9,7.27,11.07,1.34,2023,4
1105062,광진구,구의3동,2,70,423.05,62.09,6.59,8.98,0.86,5.72,6.06,1.01,7.29,7.11,3.89,8.99,2023,4
1105062,광진구,구의3동,2,75,612.19,168.32,11.11,16.06,16.11,9.13,7.57,1.23,12.45,9.8,12.97,13.48,2023,4
1105063,광진구,광장동,1,20,1188.11,38.82,5.4,2.75,1.74,2.98,7.96,25.03,4.14,2.2,1.65,15.76,2023,4
1105063,광진구,광장동,1,25,963.4,39.17,3.94,1.44,3.04,3.36,23.76,32.37,3.98,4.55,4.23,23.5,2023,4
1105063,광진구,광장동,1,30,979.72,68.79,6.97,3.02,6.83,4.03,16.74,73.45,5.22,6.42,5.04,23.18,2023,4
1105063,광진구,광장동,1,35,1110.44,63.32,7.68,3.49,3.17,4.28,21.19,60.7,6.0,4.22,5.22,23.94,2023,4
1105063,광진구,광장동,1,40,1892.33,41.11,4.96,0.89,3.83,2.29,38.09,57.02,2.78,2.2,4.9,31.39,2023,4
1105063,광진구,광장동,1,45,2033.19,54.1,5.76,1.71,6.02,2.32,28.87,58.38,2.96,3.14,3.86,19.03,2023,4
1105063,광진구,광장동,1,50,1532.02,78.51,7.88,1.01,5.89,2.54,12.56,23.95,3.19,5.82,13.55,10.65,2023,4
1105063,광진구,광장동,1,55,1086.26,56.52,2.62,1.07,4.2,1.21,12.21,17.06,1.74,4.99,6.48,8.06,2023,4
1105063,광진구,광장동,1,60,712.2,36.46,2.26,0.39,4.29,1.13,4.98,8.56,1.72,2.08,1.25,4.92,2023,4
1105063,광진구,광장동,1,65,426.22,41.97,2.81,1.03,8.26,1.36,2.41,2.9,1.83,0.78,5.76,1.18,2023,4
1105063,광진구,광장동,1,70,337.4,26.83,2.2,1.02,0.84,1.3,3.11,1.52,1.55,0.23,1.57,1.54,2023,4
1105063,광진구,광장동,1,75,502.43,123.99,6.83,5.65,26.02,5.86,6.23,2.14,5.56,1.45,11.97,6.16,2023,4
1105063,광진구,광장동,2,20,1122.09,47.76,3.03,2.46,2.14,1.74,2.85,28.18,2.11,2.17,1.3,5.65,2023,4
1105063,광진구,광장동,2,25,898.61,40.71,2.61,1.39,3.16,2.28,5.56,36.75,1.82,4.52,4.06,13.74,2023,4
1105063,광진구,광장동,2,30,994.08,60.87,3.68,3.44,2.49,2.9,19.11,51.01,3.37,6.83,3.19,18.9,2023,4
1105063,광진구,광장동,2,35,1472.44,68.53,5.15,2.47,1.66,5.87,23.75,63.03,4.11,4.31,4.61,30.19,2023,4
1105063,광진구,광장동,2,40,2339.43,48.5,1.97,1.62,2.02,3.2,8.22,45.91,2.47,3.32,5.36,13.55,2023,4
1105063,광진구,광장동,2,45,2006.67,53.91,2.01,2.31,2.37,3.59,22.27,36.74,3.18,3.77,3.49,17.62,2023,4
1105063,광진구,광장동,2,50,1378.81,79.31,4.2,3.61,3.5,5.03,10.19,12.12,4.17,4.8,8.82,16.79,2023,4
1105063,광진구,광장동,2,55,1048.57,53.25,3.06,2.02,2.12,2.93,15.14,9.28,3.28,3.43,4.17,14.98,2023,4
1105063,광진구,광장동,2,60,673.0,38.0,2.48,2.82,2.0,3.61,6.35,4.18,2.77,3.14,1.66,14.14,2023,4
1105063,광진구,광장동,2,65,453.9,54.36,3.94,2.65,3.72,3.41,6.89,1.4,2.92,4.14,5.06,3.4,2023,4
1105063,광진구,광장동,2,70,440.41,40.51,2.88,1.42,0.0,3.21,5.58,1.02,2.97,3.01,1.83,7.37,2023,4
1105063,광진구,광장동,2,75,758.09,225.71,22.41,12.22,18.23,19.54,5.58,1.73,12.83,13.56,21.58,7.37,2023,4
1105064,광진구,자양1동,1,20,844.95,330.4,40.34,41.15,27.93,56.92,22.9,22.01,50.87,12.18,31.97,12.59,2023,4
1105064,광진구,자양1동,1,25,1029.53,378.63,41.45,44.45,35.37,48.18,17.54,30.43,49.78,49.59,59.67,20.24,2023,4
1105064,광진구,자양1동,1,30,1194.01,403.01,49.37,39.46,39.63,41.9,50.31,61.83,52.99,49.83,46.68,43.91,2023,4
1105064,광진구,자양1동,1,35,1020.9,271.74,38.19,26.62,24.14,25.32,27.21,44.71,29.5,31.82,26.43,32.9,2023,4
1105064,광진구,자양1동,1,40,920.57,170.4,22.17,15.57,21.22,23.75,35.0,19.5,26.44,23.46,23.29,42.61,2023,4
1105064,광진구,자양1동,1,45,924.54,162.9,17.4,16.17,16.95,14.73,36.54,17.59,17.8,20.13,18.31,31.33,2023,4
1105064,광진구,자양1동,1,50,988.23,111.41,15.2,9.11,15.21,10.75,42.44,9.33,11.87,18.02,17.97,41.97,2023,4
1105064,광진구,자양1동,1,55,889.42,132.08,17.94,12.89,16.37,16.12,22.23,7.09,12.73,19.01,14.06,27.47,2023,4
1105064,광진구,자양1동,1,60,653.42,96.44,12.01,9.35,13.34,13.46,22.24,4.3,12.03,8.96,4.16,22.0,2023,4
1105064,광진구,자양1동,1,65,404.48,71.34,10.86,6.28,12.25,10.48,11.78,1.16,8.88,5.87,9.83,8.33,2023,4
1105064,광진구,자양1동,1,70,277.4,55.45,11.63,4.77,1.67,6.6,6.92,0.52,8.68,4.89,3.7,1.72,2023,4
1105064,광진구,자양1동,1,75,441.7,136.53,14.28,10.81,18.64,13.77,15.57,0.88,18.58,8.56,15.63,6.84,2023,4
1105064,광진구,자양1동,2,20,911.1,386.08,33.69,27.27,40.42,19.91,2.6,31.66,12.72,21.73,26.76,2.57,2023,4
1105064,광진구,자양1동,2,25,1153.54,417.73,33.29,41.25,41.47,45.72,45.09,45.87,34.45,47.05,54.64,39.01,2023,4
1105064,광진구,자양1동,2,30,1214.82,408.04,23.03,31.14,34.84,31.3,12.61,55.91,27.58,40.87,49.49,24.94,2023,4
1105064,광진구,자양1동,2,35,908.06,261.78,17.44,30.09,14.63,38.43,14.56,26.68,36.46,26.09,19.63,25.94,2023,4
1105064,광진구,자양1동,2,40,897.66,160.09,11.03,15.95,13.2,18.13,9.27,15.16,14.75,20.23,22.13,13.76,2023,4
1105064,광진구,자양1동,2,45,1018.0,174.02,11.31,18.73,14.91,20.38,20.36,15.72,18.7,21.53,16.94,23.01,2023,4
1105064,광진구,자양1동,2,50,1025.77,133.9,12.64,16.02,13.09,16.25,38.58,8.05,19.06,12.77,22.98,38.16,2023,4
1105064,광진구,자양1동,2,55,959.81,148.08,12.27,18.88,10.76,26.12,24.97,5.72,23.12,15.31,12.92,30.19,2023,4
1105064,광진구,자양1동,2,60,686.2,109.37,9.44,18.13,8.93,22.16,17.98,3.11,18.12,9.59,6.82,17.78,2023,4
1105064,광진구,자양1동,2,65,549.09,125.62,12.87,11.96,20.15,18.61,15.18,0.89,15.07,15.11,10.14,22.51,2023,4
1105064,광진구,자양1동,2,70,399.79,85.68,9.03,13.5,1.54,23.48,20.4,0.62,17.62,11.22,6.19,31.16,2023,4
1105064,광진구,자양1동,2,75,602.03,224.97,23.28,27.36,17.43,33.01,9.27,0.63,22.05,29.34,26.98,22.0,2023,4
1105065,광진구,자양2동,1,20,957.12,136.04,17.69,17.07,14.65,13.12,24.21,17.86,17.92,3.89,8.71,33.51,2023,4
1105065,광진구,자양2동,1,25,972.47,160.43,20.45,21.51,13.7,19.2,23.1,28.23,19.43,22.07,26.5,29.37,2023,4
1105065,광진구,자양2동,1,30,1269.7,239.31,34.29,25.86,30.94,22.46,38.2,63.75,24.62,28.96,24.85,30.9,2023,4
1105065,광진구,자양2동,1,35,1205.8,251.28,34.18,28.24,27.27,21.98,18.44,53.49,23.48,15.68,28.06,21.27,2023,4
1105065,광진구,자양2동,1,40,1143.23,160.08,16.78,11.53,18.57,11.61,21.09,26.75,13.88,19.8,21.2,23.45,2023,4
1105065,광진구,자양2동,1,45,1091.49,110.54,13.86,11.04,15.24,7.13,21.09,23.11,10.18,8.29,10.65,23.46,2023,4
1105065,광진구,자양2동,1,50,1022.14,114.75,9.08,6.2,14.19,5.67,12.04,11.61,4.95,10.16,19.98,9.52,2023,4
1105065,광진구,자양2동,1,55,1074.95,106.06,11.95,8.27,12.95,6.62,13.03,9.64,7.69,9.93,6.01,7.73,2023,4
1105065,광진구,자양2동,1,60,842.01,90.41,7.94,9.42,9.72,5.1,12.46,7.31,6.02,8.19,2.82,10.26,2023,4
1105065,광진구,자양2동,1,65,515.32,67.17,5.59,4.39,13.17,3.2,8.14,2.09,3.92,2.99,7.49,8.05,2023,4
1105065,광진구,자양2동,1,70,336.26,49.21,6.49,3.95,1.78,3.67,4.64,0.88,3.71,3.83,2.2,4.59,2023,4
1105065,광진구,자양2동,1,75,433.27,121.2,7.7,8.34,20.61,6.19,3.1,2.0,7.51,4.93,13.9,4.59,2023,4
1105065,광진구,자양2동,2,20,816.52,126.43,12.3,9.61,15.79,6.64,3.21,22.21,5.76,5.62,4.85,12.71,2023,4
1105065,광진구,자양2동,2,25,972.23,177.26,10.48,8.81,18.6,11.07,5.54,33.57,9.25,21.39,27.53,8.22,2023,4
1105065,광진구,자양2동,2,30,1240.58,253.69,18.74,21.44,24.7,15.99,7.13,54.88,14.77,21.97,26.98,10.58,2023,4
1105065,광진구,자양2동,2,35,1154.28,203.58,11.37,19.03,10.58,19.2,16.31,42.23,12.21,15.71,21.85,16.13,2023,4
1105065,광진구,자양2동,2,40,1111.26,145.73,7.83,16.97,12.11,13.84,15.1,19.07,9.23,15.22,17.0,9.95,2023,4
1105065,광진구,자양2동,2,45,1091.65,145.71,6.77,19.81,10.6,15.66,10.26,17.1,13.21,15.79,13.33,15.22,2023,4
1105065,광진구,자양2동,2,50,1162.99,116.19,5.3,12.8,8.55,11.75,21.45,9.51,10.85,9.08,16.46,18.56,2023,4
1105065,광진구,자양2동,2,55,1164.89,134.23,10.68,12.2,11.65,13.25,18.76,8.96,13.1,12.5,15.03,21.2,2023,4
1105065,광진구,자양2동,2,60,810.1,90.48,7.39,12.02,9.04,10.1,7.43,4.82,8.61,6.06,5.46,9.19,2023,4
1105065,광진구,자양2동,2,65,566.91,103.88,7.07,11.88,17.38,8.13,18.03,1.42,10.62,13.47,12.59,11.88,2023,4
1105065,광진구,자양2동,2,70,408.3,65.74,4.12,10.39,1.73,7.38,7.4,0.81,7.75,7.84,5.51,9.14,2023,4
1105065,광진구,자양2동,2,75,555.58,189.24,18.05,23.72,15.84,21.61,12.94,0.83,17.0,20.74,17.17,12.8,2023,4
1105066,광진구,자양3동,1,20,973.94,104.95,14.57,17.08,7.33,9.36,16.28,20.68,13.2,3.96,8.54,9.66,2023,4
1105066,광진구,자양3동,1,25,1034.82,95.64,10.47,12.36,6.1,11.19,37.17,29.44,13.26,11.57,15.33,36.77,2023,4
1105066,광진구,자양3동,1,30,1195.58,137.51,16.8,15.28,17.14,15.85,44.01,56.0,16.04,16.68,11.26,34.2,2023,4
1105066,광진구,자양3동,1,35,1122.65,107.12,11.46,11.01,9.29,10.66,22.32,46.25,11.44,11.55,10.88,33.11,2023,4
1105066,광진구,자양3동,1,40,1280.11,104.42,13.25,10.4,11.18,9.03,33.99,26.81,9.36,10.24,12.15,19.61,2023,4
1105066,광진구,자양3동,1,45,1185.98,82.23,10.06,10.43,7.74,5.78,28.22,22.08,6.98,6.26,6.67,22.33,2023,4
1105066,광진구,자양3동,1,50,1140.36,95.34,10.94,10.34,7.97,7.44,43.01,12.93,9.01,8.29,17.34,42.54,2023,4
1105066,광진구,자양3동,1,55,1248.74,68.76,5.65,5.68,7.37,3.68,19.65,12.29,4.47,5.67,5.57,24.99,2023,4
1105066,광진구,자양3동,1,60,870.06,55.86,4.9,4.3,3.5,3.45,20.85,7.09,2.97,3.02,2.35,16.49,2023,4
1105066,광진구,자양3동,1,65,498.11,67.19,5.56,4.88,14.7,3.42,12.74,2.41,4.97,2.21,5.63,8.01,2023,4
1105066,광진구,자양3동,1,70,353.79,42.24,5.33,3.27,0.63,2.32,2.72,0.79,3.91,2.29,2.52,5.37,2023,4
1105066,광진구,자양3동,1,75,512.82,174.78,13.26,38.24,32.43,17.64,10.86,1.12,18.29,3.48,15.31,12.08,2023,4
1105066,광진구,자양3동,2,20,965.9,86.1,11.36,10.05,6.88,4.7,12.27,19.71,6.6,5.15,3.73,15.18,2023,4
1105066,광진구,자양3동,2,25,1120.26,105.95,7.52,8.39,5.3,8.71,16.09,32.32,7.05,8.88,10.97,19.1,2023,4
1105066,광진구,자양3동,2,30,1331.19,133.84,11.21,12.77,8.12,16.04,7.28,51.29,12.34,13.06,7.83,7.2,2023,4
1105066,광진구,자양3동,2,35,1276.38,100.4,6.46,9.16,4.36,12.67,27.15,34.06,7.91,8.71,8.32,29.83,2023,4
1105066,광진구,자양3동,2,40,1335.58,103.79,6.61,11.58,5.2,12.19,23.86,19.03,8.23,8.2,11.55,25.95,2023,4
1105066,광진구,자양3동,2,45,1290.88,112.26,7.65,15.85,4.11,13.07,17.81,17.79,14.08,8.66,10.34,30.18,2023,4
1105066,광진구,자양3동,2,50,1330.49,102.65,7.02,14.36,4.98,11.18,27.63,8.98,11.14,7.36,10.72,25.05,2023,4
